User,Content,Comments
럽쥴,"1. 먼저 이 글의 제목을 변경 해 주세요 : 지역+회사명+보험설계사+닉네임
(예시) 수원 ㅇㅇ보험회사/ ㅇㅇGA 보험설계사 뽀빠이 가입인사 합니다.
2. 카페 활동 닉네임 (영어이신 분은 한글로 바꾸어주세요) : 네
3. 소속 보험회사 : 에이플러스
4. 보험경력 : 지금시작
5. 보만세에서 얻고 싶은 것 : 시험정보
6. 자기소개(경력, 영업방법 등) : 처음이라 아직 많이 부족합니다. 좋은 정보 많이 얻고싶습니다. 감사합니다.
7. 가입경로 [ 예) 검색(검색어 입력-보험설계사 등등), 소개, 기타 ] : 손해보험 시험 검색
●필독 - 회원등업
https://cafe.naver.com/gustn34264/16449
가입인사글1개+댓글20개 정회원 자동등업
★등업혜택 : 필수자료 150개★
https://cafe.naver.com/gustn34264/56557
● 카톡 채널을 ""추가""하시면
유용한 정보와 안내를 받아 보실 수 있습니다.
(카톡에서 '보만세'검색 또는
채널링크 접속 : http://pf.kakao.com/_rtxjyb )
● 위 질문 미 입력시 다시 신입회원으로 강등.
★이 달의 보험강의 모음★
https://cafe.naver.com/gustn34264/53907
📢보만세 광고안내
https://cafe.naver.com/gustn34264/16547
※※※ 신규 회원에게 불법으로 리크루팅 쪽지/메일을 보내는 분들이
있습니다. 불법광고로 입사한 회원들이 100% 피해를 보고 있습니다.
내용 캡쳐해서 제게 문자 주시면 조치하고 커피쿠폰 드리겠습니다.
운영자 조이파파 010-5582-7573※※※",[]
땡쏘보랭,"1. 먼저 이 글의 제목을 변경 해 주세요 : 지역+회사명+보험설계사+닉네임
(예시) 수원 ㅇㅇ보험회사/ ㅇㅇGA 보험설계사 뽀빠이 가입인사 합니다.
2. 카페 활동 닉네임 (영어이신 분은 한글로 바꾸어주세요) :
땡쏘보랭
3. 소속 보험회사 :
현대
4. 보험경력 :
10년
5. 보만세에서 얻고 싶은 것 :
다양한 정보
6. 자기소개(경력, 영업방법 등) :
7. 가입경로 [ 예) 검색(검색어 입력-보험설계사 등등), 소개, 기타 ] : 보험설계사시험
●필독 - 회원등업
https://cafe.naver.com/gustn34264/16449
가입인사글1개+댓글20개 정회원 자동등업
★등업혜택 : 필수자료 150개★
https://cafe.naver.com/gustn34264/56557
● 카톡 채널을 ""추가""하시면
유용한 정보와 안내를 받아 보실 수 있습니다.
(카톡에서 '보만세'검색 또는
채널링크 접속 : http://pf.kakao.com/_rtxjyb )
● 위 질문 미 입력시 다시 신입회원으로 강등.
★이 달의 보험강의 모음★
https://cafe.naver.com/gustn34264/53907
📢보만세 광고안내
https://cafe.naver.com/gustn34264/16547
※※※ 신규 회원에게 불법으로 리크루팅 쪽지/메일을 보내는 분들이
있습니다. 불법광고로 입사한 회원들이 100% 피해를 보고 있습니다.
내용 캡쳐해서 제게 문자 주시면 조치하고 커피쿠폰 드리겠습니다.
운영자 조이파파 010-5582-7573※※※",[]
인카GOAT윤가람지점장,"안녕하세요 인카금융서비스 GOAT본부 윤가람 지점장 입니다.
오늘 윤지점의 지점 조회 주제는 재무설계
많은 사람들이 재무설계를 어렵게 느끼지만, 사실 재무설계는 금융적으로 불안하지 않은 삶을 위한 첫 걸음입니다.
1. 수입과 지출의 균형
지출을 통제하고, 자산의 흐름을 정확히 파악하는 것이 기본입니다.
2. 목적 있는 저축과 투자
단순한 저축을 넘어, 개인의 생애주기에 맞는 목표설정이 필요합니다.
3. 불확실성에 대한 대비
질병, 사고, 노후와 같은 예상치 못한 상황에 대한 준비는 필수입니다.
우리지점은 단순한 상품 설명이 아닌,
고객의 인생을 함께 설계하는 진정한 재무파트너로서의 역할을 지향합니다.
체계적인 컨설팅 프로세스
고객 맞춤형 재무 설계
전문성과 진정성을 기반으로 한 신뢰 형성
앞으로도 매주 월요일 조회를 통해
의미 있는 주제를 함께 나누고,
조직과 개인이 함께 성장하는 시간을 이어가겠습니다.
원본 저장하기",[]
kimtea78,"1. 먼저 이 글의 제목을 변경 해 주세요 : 지역+회사명+보험설계사+닉네임
(예시) 수원 ㅇㅇ보험회사/ ㅇㅇGA 보험설계사 뽀빠이 가입인사 합니다.
2. 카페 활동 닉네임 (영어이신 분은 한글로 바꾸어주세요) :
3. 소속 보험회사 :
4. 보험경력 :
5. 보만세에서 얻고 싶은 것 :
6. 자기소개(경력, 영업방법 등) :
7. 가입경로 [ 예) 검색(검색어 입력-보험설계사 등등), 소개, 기타 ] :
●필독 - 회원등업
https://cafe.naver.com/gustn34264/16449
가입인사글1개+댓글20개 정회원 자동등업
★등업혜택 : 필수자료 150개★
https://cafe.naver.com/gustn34264/56557
● 카톡 채널을 ""추가""하시면
유용한 정보와 안내를 받아 보실 수 있습니다.
(카톡에서 '보만세'검색 또는
채널링크 접속 : http://pf.kakao.com/_rtxjyb )
● 위 질문 미 입력시 다시 신입회원으로 강등.
★이 달의 보험강의 모음★
https://cafe.naver.com/gustn34264/53907
📢보만세 광고안내
https://cafe.naver.com/gustn34264/16547
※※※ 신규 회원에게 불법으로 리크루팅 쪽지/메일을 보내는 분들이
있습니다. 불법광고로 입사한 회원들이 100% 피해를 보고 있습니다.
내용 캡쳐해서 제게 문자 주시면 조치하고 커피쿠폰 드리겠습니다.
운영자 조이파파 010-5582-7573※※※",[]
거울공주몽이,"1. 먼저 이 글의 제목을 변경 해 주세요 :
경기/ 아직 보험설계사 아니구 시험보고 설계사 하려구요/거울공주몽이
2. 카페 활동 닉네임 (영어이신 분은 한글로 바꾸어주세요) :
3. 소속 보험회사 : 교보
4. 보험경력 : 초보
5. 보만세에서 얻고 싶은 것 : 보험설계사에 필요한 자료
6. 자기소개(경력, 영업방법 등) : 이제 보험설계사 시작하려는 초보입니다.
7. 가입경로 [ 예) 검색(검색어 입력-보험설계사 등등), 소개, 기타 ] : 보험설계사 검색해서 가입 했어요
●필독 - 회원등업
https://cafe.naver.com/gustn34264/16449
가입인사글1개+댓글20개 정회원 자동등업
★등업혜택 : 필수자료 150개★
https://cafe.naver.com/gustn34264/56557
● 카톡 채널을 ""추가""하시면
유용한 정보와 안내를 받아 보실 수 있습니다.
(카톡에서 '보만세'검색 또는
채널링크 접속 : http://pf.kakao.com/_rtxjyb )
● 위 질문 미 입력시 다시 신입회원으로 강등.
★이 달의 보험강의 모음★
https://cafe.naver.com/gustn34264/53907
📢보만세 광고안내
https://cafe.naver.com/gustn34264/16547
※※※ 신규 회원에게 불법으로 리크루팅 쪽지/메일을 보내는 분들이
있습니다. 불법광고로 입사한 회원들이 100% 피해를 보고 있습니다.
내용 캡쳐해서 제게 문자 주시면 조치하고 커피쿠폰 드리겠습니다.
운영자 조이파파 010-5582-7573※※※",[]
혀늬,"※제목앞에 말머리를 꼭 달아주세요 (질문 / 고민 / 일상/ 영업일기)
어제 생보시험쳤는데 4점차이로 떨어졌어요..ㅠ
바로 재응시 시험보고 싶은데 가능한가요?
지점에서는 다음달에 가능하다고 하던데
개인접수는 안되고 다른지역에서 이달에 시험치고 싶은데
방법 좀 알려주세요...ㅠ",[]
예성,"어제는 딸기밭 🍓 한동을 통째로 얻었어요!
이제 딸기농장 이번 철 수확 끝내신다고
다 따가라고 하우스 한동을 통째로 내어주셨어요 !!
1. 고객님부부 교통사고처리 도와드리고
합의 높게 해드리고. 실비 처리 잘해드렸을 뿐인데
계속 주시는 고객님 !! 공손히 받았습니다.
특히
다른건 몰라도 이 딸기는 미쵸 버리겠네요!!
"" 견물생심"" 밤새서라도 모두 다 갖고싶어
어쩔 ~~
ㅋㅋㅋ 4명이서 가서 싹 쓸어 왔습니다.
딸기 따는 재미가 넘쳤어요 !!
행복 그자체 !! 신기한 똑똑소리....
쨈만들것
청담글것
생으로 바로 먹을것
새벽 2시까지 모조리 작업하고 나니
더.... 따오고싶다는 ㅋㅋㅋㅋ
하우스가 통째로 내꺼였으면 좋겠어요ㅋㅋ
이런 내 마음이 견물생심 ....
내것이 아닌것엔 더이상 탐하지 말아야 하는데 ....
ㅎㅎㅎㅎㅎ
행복하고 !!
감사하고 !!
이직업이 너무 좋습니다.
지금은 간만에 원주 "" 생명보험시험 "" 장소에
왔습니다.
시험보실 팀장님 드려보내고
근처 혼자 한시간 잠시 힐링스팟을 찾았네요!!
"" 노인정 "" 어르신들께 양해를 구하고
이렇게 이쁜 뜰아래 앉아 잠시 힐링 중입니다.
바람도 좋고. 색감도좋고. 나른하며. 선선한것이
이 순간이 천국 이겠죠!!
잠시라도 쉴 틈있어 감사합나다.",[]
여니러뷰,"1. 먼저 이 글의 제목을 변경 해 주세요 : 지역+회사명+보험설계사+닉네임
(예시) 수원 ㅇㅇ보험회사/ ㅇㅇGA 보험설계사 뽀빠이 가입인사 합니다.
2. 카페 활동 닉네임 (영어이신 분은 한글로 바꾸어주세요) :
3. 소속 보험회사 : x
4. 보험경력 : X
5. 보만세에서 얻고 싶은 것 : 정보 및 시험관련 내용
6. 자기소개(경력, 영업방법 등) : 안녕하세요
아직 경력없습니다
7. 가입경로 [ 예) 검색(검색어 입력-보험설계사 등등), 소개, 기타 ] : 보험설계사시험문제
●필독 - 회원등업
https://cafe.naver.com/gustn34264/16449
가입인사글1개+댓글20개 정회원 자동등업
★등업혜택 : 필수자료 150개★
https://cafe.naver.com/gustn34264/56557
● 카톡 채널을 ""추가""하시면
유용한 정보와 안내를 받아 보실 수 있습니다.
(카톡에서 '보만세'검색 또는
채널링크 접속 : http://pf.kakao.com/_rtxjyb )
● 위 질문 미 입력시 다시 신입회원으로 강등.
★이 달의 보험강의 모음★
https://cafe.naver.com/gustn34264/53907
📢보만세 광고안내
https://cafe.naver.com/gustn34264/16547
※※※ 신규 회원에게 불법으로 리크루팅 쪽지/메일을 보내는 분들이
있습니다. 불법광고로 입사한 회원들이 100% 피해를 보고 있습니다.
내용 캡쳐해서 제게 문자 주시면 조치하고 커피쿠폰 드리겠습니다.
운영자 조이파파 010-5582-7573※※※",[]
그레이스MM,"1. 먼저 이 글의 제목을 변경 해 주세요 : 지역+회사명+보험설계사+닉네임
(예시) 수원 ㅇㅇ보험회사/ ㅇㅇGA 보험설계사 뽀빠이 가입인사 합니다.
2. 카페 활동 닉네임 (영어이신 분은 한글로 바꾸어주세요) : 그레이스MM
3. 소속 보험회사 : 다음 설계사 시험 준비중입니다.
4. 보험경력 : 없음
5. 보만세에서 얻고 싶은 것 : 보험 영업의 기초와 설계?! 신이 되고 싶어요ㅎㅎ
6. 자기소개(경력, 영업방법 등) : 안녕하세요 저는 보험 경력은 없는 신인입니다. 보험의 달인이 되고 싶어요!! 보만세도 화이팅!!! 잘부탁드립니다. 감사합니다.
7. 가입경로 [ 예) 검색(검색어 입력-보험설계사 등등), 소개, 기타 ] : 보험설계사 검색
●필독 - 회원등업
https://cafe.naver.com/gustn34264/16449
가입인사글1개+댓글20개 정회원 자동등업
★등업혜택 : 필수자료 150개★
https://cafe.naver.com/gustn34264/56557
● 카톡 채널을 ""추가""하시면
유용한 정보와 안내를 받아 보실 수 있습니다.
(카톡에서 '보만세'검색 또는
채널링크 접속 : http://pf.kakao.com/_rtxjyb )
● 위 질문 미 입력시 다시 신입회원으로 강등.
★이 달의 보험강의 모음★
https://cafe.naver.com/gustn34264/53907
📢보만세 광고안내
https://cafe.naver.com/gustn34264/16547
※※※ 신규 회원에게 불법으로 리크루팅 쪽지/메일을 보내는 분들이
있습니다. 불법광고로 입사한 회원들이 100% 피해를 보고 있습니다.
내용 캡쳐해서 제게 문자 주시면 조치하고 커피쿠폰 드리겠습니다.
운영자 조이파파 010-5582-7573※※※",[]
오둥이,"※제목앞에 말머리를 꼭 달아주세요 (질문 / 고민 / 일상/ 영업일기)
이행보증가입을안하고 150의 교육비를 받고 해촉을하게되면 환수가있나요?
실적 없고 교육한달만 듣고 나갔을경우요
처음말한것고ㅓ 달라서 ... 생각이많아져서요..",[]
드리오망,"※제목앞에 말머리를 꼭 달아주세요 (질문 / 고민 / 일상/ 영업일기)
어제 생보+제3
유툽 영상 틈틈이 보고 기출문제 10번정도 풀고
틀린문제 오답 외우고 합격했는데
등록 할 회사에서 손보시험도 바로 보라고 하셔서요.
제가 워킹맘이라(보험×)
잠 잘 시간 쪼개서 공부하고 주말에 남편찬스로
하루 바짝 공부하는데 2주만에
(2주라고해도 시간으로치면 2-3일정도) 만에
독학으로 손보 합격 가능할까요?
33문제중 20문제 이상 맞춰야되던데
왕 부담스럽네요😭
생보+제3 자격시험도
공통은 꽤 높았는데 생보 10문제중 5문제만 맞추고
제3은 10문제중 9문제 맞췄어요ㅠㅠ
손보가 어렵다는데
팁 없을까요?",[]
보따리상,"1. 먼저 이 글의 제목을 변경 해 주세요 : 지역+회사명+보험설계사+닉네임
(예시) 수원 ㅇㅇ보험회사/ ㅇㅇGA 보험설계사 뽀빠이 가입인사 합니다.
2. 카페 활동 닉네임 (영어이신 분은 한글로 바꾸어주세요) : 넵
3. 소속 보험회사 : W에셋
4. 보험경력 : 초보입니다.
5. 보만세에서 얻고 싶은 것 : 시험공부정보
6. 자기소개(경력, 영업방법 등) : 초보입니다. 열심히 하겠습니다.
7. 가입경로 [ 예) 검색(검색어 입력-보험설계사 등등), 소개, 기타 ] : 시험문제집 검색
●필독 - 회원등업
https://cafe.naver.com/gustn34264/16449
가입인사글1개+댓글20개 정회원 자동등업
★등업혜택 : 필수자료 150개★
https://cafe.naver.com/gustn34264/56557
● 카톡 채널을 ""추가""하시면
유용한 정보와 안내를 받아 보실 수 있습니다.
(카톡에서 '보만세'검색 또는
채널링크 접속 : http://pf.kakao.com/_rtxjyb )
● 위 질문 미 입력시 다시 신입회원으로 강등.
★이 달의 보험강의 모음★
https://cafe.naver.com/gustn34264/53907
📢보만세 광고안내
https://cafe.naver.com/gustn34264/16547
※※※ 신규 회원에게 불법으로 리크루팅 쪽지/메일을 보내는 분들이
있습니다. 불법광고로 입사한 회원들이 100% 피해를 보고 있습니다.
내용 캡쳐해서 제게 문자 주시면 조치하고 커피쿠폰 드리겠습니다.
운영자 조이파파 010-5582-7573※※※",[]
인카GOAT송준호지점장,"대화는 시작이 전부라고 해도 과언이 아니다.
처음 30초,
상대방이 어떤 감정을 느끼느냐에 따라
대화의 방향, 깊이, 결과가 달라진다.
그런데 많은 사람들이 이 중요한 순간을
어색하게 흘려보내거나
쓸데없는 격식에만 매달리거나
상대를 압박하는 질문으로 망쳐버린다.
대화의 방향은 좋은 질문이 결정한다.
특히, 초반 30초에 어떤 질문을 던지느냐가
대화 전체를 리드할 수 있는 열쇠가 된다.
왜 '말'보다 '질문'이 주도권을 만든다?
사람은 기본적으로 자신의 이야기를 하고 싶어한다.
하지만 동시에,
누군가가 나를 제대로 이해하려고 한다는 느낌을 받기 전까지
마음속 깊은 이야기를 꺼내려 하지 않는다.
질문은 상대에게 이런 신호를 준다.
""나는 당신에게 관심이 있어요.""
""당신의 생각을 존중합니다.""
""당신이 하고 싶은 이야기를 들려주세요.""
좋은 질문은
상대를 긴장시키지 않고,
자연스럽게 마음을 열게 하며,
대화의 주도권을 부드럽게 가져올 수 있게 한다.
반대로, 질문 없이 자기 이야기만 쏟아내는 사람은
초반부터 신뢰를 잃고,
대화의 흐름을 놓치기 쉽다.
초반 30초, 어떤 질문이 좋은가?
초반 30초 안에 던질 질문은
다음 두 가지 조건을 만족해야 한다.
1. 상대방을 편안하게 만든다
압박하거나 시험하는 느낌을 주지 않는다.
상대가 쉽게 답할 수 있는 질문이어야 한다.
가볍지만 진심이 느껴져야 한다.
""오늘 여기까지 오는 길 괜찮으셨어요?""
""요즘 재미있게 하고 계신 일 있으세요?""
""최근에 기분 좋았던 일이 있다면 하나만 알려주세요.""
이런 질문은 부담 없이 대화를 풀어주고,
상대방이 자연스럽게 말할 수 있는 분위기를 만든다.
2. 대화의 주제를 설정한다
질문을 통해 대화하고 싶은 방향을 살짝 암시해야 한다.
주제의 밑그림을 그리는 역할을 한다.
""요즘 가장 집중하고 있는 일이 어떤 거예요?""
""최근에 고민하고 있는 부분이 있으신가요?""
""지금 가장 에너지를 쓰고 있는 건 어떤 부분인가요?""
이런 질문은
자연스럽게 대화의 초점을 잡아주고,
상대방의 대답을 기반으로 대화를 이끌어갈 수 있게 한다.
질문 포지셔닝 스킬 : 흐름을 리드하는 방법
단순히 질문을 던지는 것만으로는 부족하다.
'어떻게' 질문을 배치하고 연결하느냐가 중요하다.
이를 위해 기억해야 할 3가지 질문 포지셔닝 스킬이 있다.
1. '작은 질문'으로 문을 연다
처음부터 깊거나 무거운 질문은 피한다.
가볍고 짧은 질문으로 심리적 장벽을 낮춘다.
""오늘 하루 어땠어요?""
""출근길에 비 안 맞으셨죠?""
이런 작은 질문은, 대화를 시작하는 '열쇠' 역할을 한다.
2. '관심 질문'으로 리듬을 만든다
상대방이 말하는 주제에 관심을 기울이며 추가 질문을 던진다.
'아, 이 사람은 내 이야기에 진심으로 귀를 기울이는구나'라는 느낌을 줘야 한다.
상대가 ""요즘 운동 시작했어요.""라고 말하면
→ ""와, 어떤 운동 하세요?""
→ ""해보니까 어때요? 재미있으세요?""
처럼 흐름을 따라가며 자연스럽게 질문을 이어간다.
3. '주제 확장 질문'으로 방향을 잡는다
상대가 조금 익숙해진 뒤, 대화를 심화시킬 수 있는 질문을 던진다.
여기서 대화의 깊이와 방향성이 결정된다.
""운동을 시작하시게 된 특별한 계기가 있으세요?""
""최근에 스스로 가장 성장했다고 느낀 순간은 언제였어요?""
이렇게 연결되면,
단순한 소소한 대화가 '진짜 이야기'로 넘어간다.
주도권을 잡되, 상대를 놓치지 마라
질문으로 대화를 리드하는 데 성공했을 때 주의할 점이 있다.
주도권을 잡는 것과 상대를 압박하는 것은 다르다.
질문이 지나치게 많거나
답을 강요하거나
원하는 답만 유도하려 들면
상대는 금방 경계심을 갖는다.
따라서 항상 기억해야 한다.
""나는 상대방이 더 편하게 말할 수 있도록 돕고 있는가?""
주도권은 억지로 가져오는 것이 아니라,
상대가 스스로 대화를 계속하고 싶게 만들 때 자연스럽게 따라온다.
질문이 흐름을 만든다
좋은 대화는 좋은 질문에서 시작된다.
특히 초반 30초,
상대방이 ""아, 이 사람이라면 편하게 이야기할 수 있겠다""는 신뢰를 느끼게 하는 순간,
대화의 70%는 이미 성공한 것이다.
말은 준비하지 않아도 된다.
질문을 준비하라.
작은 질문으로 문을 열고,
관심 질문으로 리듬을 만들고,
확장 질문으로 대화의 깊이를 더하라.
대화의 방향은 질문이 만든다.
그리고 그 방향을 주도하는 사람은
결국 관계, 기회, 신뢰를 함께 얻는다.
오늘, 당신은 어떤 질문으로 대화를 열 것인가?",[]
